Block,TrialInBlock,Trial,PrimeNumbers,Distance,PrimingDurationConst,CountingOrder,ShowedNumber,FixCrossDuration,PrimingDuration,Completed,Attempts,Skipped,RespTime,ID
0,0,0,4,2,4,LeftHandFirst,6,1.251514,0.183,True,1,False,15.131,2
0,1,1,4,2,4,RightHandFirst,6,1.488835,0.09,True,1,False,1.461479,2
0,2,2,3,0,4,RightHandFirst,3,1.175882,0.091,True,1,False,1.688534,2
0,3,3,6,2,4,LeftHandFirst,8,1.167744,0.092,True,1,False,1.555382,2
0,4,4,7,0,4,LeftHandFirst,7,1.410432,0.089,True,1,False,1.462471,2
0,5,5,7,-2,4,RightHandFirst,5,1.04349,0.046,True,1,False,1.216896,2
0,6,6,7,0,4,LeftHandFirst,7,1.484665,0.041,True,1,False,1.373352,2
0,7,7,3,0,4,LeftHandFirst,3,1.243135,0.093,True,1,False,1.082474,2
0,8,8,6,-2,4,RightHandFirst,4,1.351674,0.09,True,1,False,1.21711,2
0,9,9,4,-2,4,RightHandFirst,2,1.083975,0.089,True,1,False,1.25988,2
0,10,10,3,0,4,RightHandFirst,3,1.192514,0.089,True,1,False,1.174133,2
0,11,11,7,0,4,LeftHandFirst,7,1.480455,0.09,True,1,False,1.485153,2
0,12,12,4,2,4,RightHandFirst,6,1.346905,0.089,True,1,False,1.397232,2
0,13,13,4,0,4,LeftHandFirst,4,1.007783,0.045,True,1,False,1.858261,2
0,14,14,6,2,4,RightHandFirst,8,1.445656,0.088,True,1,False,1.210785,2
0,15,15,7,2,4,LeftHandFirst,9,1.493159,0.09,True,1,False,0.9311295,2
0,16,16,3,-2,4,LeftHandFirst,1,1.394475,0.093,True,1,False,0.7254944,2
0,17,17,6,-2,4,LeftHandFirst,4,1.058655,0.09,True,1,False,0.9288788,2
0,18,18,4,-2,4,LeftHandFirst,2,1.130637,0.089,True,1,False,0.914856,2
0,19,19,4,2,4,RightHandFirst,6,1.240827,0.094,True,1,False,0.9483032,2
0,20,20,6,2,4,LeftHandFirst,8,1.197784,0.088,True,1,False,1.179214,2
0,21,21,3,-2,4,RightHandFirst,1,1.083318,0.094,True,1,False,1.134293,2
0,22,22,7,2,4,RightHandFirst,9,1.040275,0.09,True,1,False,1.180359,2
0,23,23,3,-2,4,LeftHandFirst,1,1.497232,0.09,True,1,False,0.7924042,2
0,24,24,7,-2,4,RightHandFirst,5,1.328776,0.09,True,1,False,0.7737579,2
0,25,25,6,-2,4,LeftHandFirst,4,1.052341,0.084,True,1,False,0.8733215,2
0,26,26,4,0,4,RightHandFirst,4,1.429139,0.041,True,1,False,0.9036255,2
0,27,27,3,0,4,LeftHandFirst,3,1.386096,0.043,True,1,False,0.7703552,2
0,28,28,4,2,4,RightHandFirst,6,1.273281,0.044,True,1,False,1.043304,2
0,29,29,6,2,4,LeftHandFirst,8,1.230237,0.046,True,1,False,1.705902,2
0,30,30,6,2,4,RightHandFirst,8,1.445105,0.046,True,1,False,1.199997,2
0,31,31,3,2,4,RightHandFirst,5,1.259216,0.046,True,1,False,0.8208313,2
0,32,32,3,-2,4,LeftHandFirst,1,1.331199,0.044,True,1,False,0.6529541,2
0,33,33,7,0,4,RightHandFirst,7,1.110404,0.042,True,1,False,1.123917,2
0,34,34,6,2,4,RightHandFirst,8,1.372176,0.04,True,1,False,1.03685,2
0,35,35,3,2,4,RightHandFirst,5,1.20372,0.044,True,1,False,0.8512268,2
0,36,36,7,2,4,RightHandFirst,9,1.357513,0.045,True,1,False,0.9889221,2
0,37,37,7,-2,4,RightHandFirst,5,1.412062,0.044,True,1,False,0.6635437,2
0,38,38,3,2,4,LeftHandFirst,5,1.245257,0.043,True,1,False,0.7631531,2
0,39,39,3,2,4,LeftHandFirst,5,1.122055,0.042,True,1,False,0.7502441,2
0,40,40,3,0,4,LeftHandFirst,3,1.167868,0.046,True,1,False,0.6393738,2
0,41,41,3,2,4,LeftHandFirst,5,1.018497,0.04,True,1,False,0.9185181,2
0,42,42,7,-2,4,LeftHandFirst,5,1.20011,0.048,True,1,False,0.7634735,2
0,43,43,3,0,4,LeftHandFirst,3,1.299913,0.042,True,1,False,0.7064056,2
0,44,44,3,0,4,RightHandFirst,3,1.17671,0.045,True,1,False,1.04306,2
0,45,45,4,2,4,RightHandFirst,6,1.079678,0.047,True,1,False,0.9780273,2
0,46,46,6,-2,4,LeftHandFirst,4,1.23347,0.044,True,1,False,1.052521,2
0,47,47,4,-2,4,LeftHandFirst,2,1.092835,0.047,True,1,False,0.8766785,2
0,48,48,3,0,4,LeftHandFirst,3,1.192638,0.041,True,1,False,1.110626,2
0,49,49,6,-2,4,RightHandFirst,4,1.149595,0.043,True,1,False,0.7086792,2
0,50,50,4,-2,4,LeftHandFirst,2,1.359028,0.04,True,1,False,0.8212891,2
0,51,51,6,0,4,RightHandFirst,6,1.164403,0.045,True,1,False,1.046326,2
0,52,52,4,0,4,RightHandFirst,4,1.246772,0.043,True,1,False,0.8482361,2
0,53,53,7,0,4,LeftHandFirst,7,1.498158,0.049,True,1,False,1.312653,2
0,54,54,7,2,4,RightHandFirst,9,1.38204,0.05,True,1,False,1.100708,2
0,55,55,3,0,4,LeftHandFirst,3,1.446977,0.043,True,1,False,0.9920654,2
0,56,56,4,2,4,RightHandFirst,6,1.376113,0.088,True,1,False,0.8720703,2
0,57,57,4,0,4,RightHandFirst,4,1.110065,0.089,True,1,False,1.128662,2
0,58,58,6,0,4,LeftHandFirst,6,1.262207,0.14,True,1,False,1.13205,2
0,59,59,7,2,4,LeftHandFirst,9,1.006546,0.068,True,1,False,0.8857117,2
0,60,60,6,2,4,RightHandFirst,8,1.301533,0.076,True,1,False,1.202576,2
0,61,61,6,0,4,LeftHandFirst,6,1.436242,0.091,True,1,False,0.8045959,2
0,62,62,7,0,4,LeftHandFirst,7,1.252004,0.089,True,1,False,1.163544,2
0,63,63,3,2,4,RightHandFirst,5,1.332723,0.071,True,1,False,1.145355,2
0,64,64,4,0,4,LeftHandFirst,4,1.146834,0.211,True,1,False,1.027222,2
0,65,65,6,-2,4,LeftHandFirst,4,1.006198,0.082,True,1,False,1.611206,2
0,66,66,4,-2,4,LeftHandFirst,2,1.433684,0.074,True,1,False,1.047333,2
0,67,67,6,2,4,RightHandFirst,8,1.4708,0.168,True,1,False,1.053009,2
0,68,68,3,-2,4,RightHandFirst,1,1.105508,0.07,True,1,False,0.5952148,2
0,69,69,4,2,4,RightHandFirst,6,1.456137,0.14,True,1,False,0.9182434,2
0,70,70,6,0,4,RightHandFirst,6,1.021073,0.084,True,1,False,0.6177063,2
0,71,71,3,2,4,LeftHandFirst,5,1.415304,0.088,True,1,False,0.7861938,2
0,72,72,6,0,4,LeftHandFirst,6,1.372261,0.099,True,1,False,0.7499695,2
0,73,73,6,2,4,RightHandFirst,8,1.313436,0.152,True,1,False,1.307465,2
0,74,74,4,2,4,LeftHandFirst,6,1.240921,0.034,True,1,False,0.8745422,2
0,75,75,3,0,4,RightHandFirst,3,1.171709,0.048,True,1,False,0.872406,2
0,76,76,7,-2,4,RightHandFirst,5,1.407312,0.046,True,1,False,0.6932983,2
0,77,77,6,-2,4,LeftHandFirst,4,1.256289,0.046,True,1,False,1.140656,2
0,78,78,7,-2,4,RightHandFirst,5,1.087833,0.044,True,1,False,0.7080994,2
0,79,79,4,-2,4,RightHandFirst,2,1.438462,0.042,True,1,False,0.8445129,2
0,80,80,6,2,4,RightHandFirst,8,1.297826,0.047,True,1,False,1.0867,2
0,81,81,7,0,4,RightHandFirst,7,1.12937,0.044,True,1,False,0.9335632,2
0,82,82,4,0,4,RightHandFirst,4,1.462565,0.045,True,1,False,0.759552,2
0,83,83,3,2,4,RightHandFirst,5,1.18613,0.046,True,1,False,0.839325,2
0,84,84,4,0,4,RightHandFirst,4,1.421733,0.044,True,1,False,1.060669,2
0,85,85,7,2,4,RightHandFirst,9,1.404859,0.042,True,1,False,1.91571,2
0,86,86,7,-2,4,LeftHandFirst,5,1.395071,0.043,True,1,False,1.294464,2
0,87,87,6,-2,4,RightHandFirst,4,1.388584,0.041,True,1,False,1.150543,2
0,88,88,3,-2,4,LeftHandFirst,1,1.469303,0.046,True,1,False,0.6661682,2
0,89,89,7,-2,4,LeftHandFirst,5,1.079493,0.045,True,1,False,0.973175,2
0,90,90,7,2,4,RightHandFirst,9,1.151475,0.042,True,1,False,1.002808,2
0,91,91,3,-2,4,RightHandFirst,1,1.359258,0.044,True,1,False,0.7506409,2
0,92,92,7,0,4,LeftHandFirst,7,1.110643,0.044,True,1,False,0.9309998,2
0,93,93,4,0,4,LeftHandFirst,4,1.264435,0.044,True,1,False,1.037628,2
0,94,94,3,0,4,RightHandFirst,3,1.400795,0.046,True,1,False,0.9619751,2
0,95,95,6,0,4,RightHandFirst,6,1.134747,0.047,True,1,False,0.9100342,2
0,96,96,7,2,4,RightHandFirst,9,1.109137,0.044,True,1,False,1.443176,2
0,97,97,4,0,4,RightHandFirst,4,1.048661,0.043,True,1,False,0.7117004,2
0,98,98,7,2,4,RightHandFirst,9,1.442892,0.047,True,1,False,0.9278259,2
0,99,99,3,2,4,RightHandFirst,5,1.356246,0.042,True,1,False,0.8248291,2
0,100,100,7,2,4,RightHandFirst,9,1.161621,0.045,True,1,False,0.803833,2
0,101,101,6,0,4,LeftHandFirst,6,1.082021,0.045,True,1,False,0.970459,2
0,102,102,4,-2,4,LeftHandFirst,2,1.138221,0.046,True,1,False,0.9267883,2
0,103,103,7,0,4,RightHandFirst,7,1.292014,0.042,True,1,False,0.7630005,2
0,104,104,7,0,4,RightHandFirst,7,1.266404,0.04,True,1,False,0.6557007,2
0,105,105,4,2,4,RightHandFirst,6,1.350425,0.046,True,1,False,0.8338013,2
0,106,106,4,0,4,RightHandFirst,4,1.073989,0.044,True,1,False,0.8485107,2
0,107,107,7,0,4,RightHandFirst,7,1.478608,0.043,True,1,False,1.022644,2
0,108,108,7,2,4,LeftHandFirst,9,1.043544,0.04,True,1,False,1.191711,2
0,109,109,7,0,4,RightHandFirst,7,1.125914,0.04,True,1,False,1.219238,2
0,110,110,6,-2,4,LeftHandFirst,4,1.180463,0.046,True,1,False,1.24939,2
0,111,111,6,-2,4,LeftHandFirst,4,1.207192,0.043,True,1,False,0.7236938,2
0,112,112,4,2,4,LeftHandFirst,6,1.291213,0.044,True,1,False,1.004272,2
0,113,113,6,0,4,RightHandFirst,6,1.068767,0.041,True,1,False,0.9254761,2
0,114,114,6,2,4,LeftHandFirst,8,1.347972,0.045,True,1,False,0.9932861,2
0,115,115,6,2,4,LeftHandFirst,8,1.081924,0.04,True,1,False,0.8242188,2
0,116,116,6,2,4,RightHandFirst,8,1.30714,0.042,True,1,False,1.347839,2
0,117,117,3,-2,4,RightHandFirst,1,1.441848,0.047,True,1,False,0.6882324,2
0,118,118,3,-2,4,RightHandFirst,1,1.470228,0.042,True,1,False,0.7432251,2
0,119,119,4,-2,4,RightHandFirst,2,1.134408,0.044,True,1,False,0.7722168,2
0,120,120,4,0,4,RightHandFirst,4,1.277813,0.045,True,1,False,0.7935791,2
0,121,121,3,-2,4,LeftHandFirst,1,1.290411,0.047,True,1,False,1.00415,2
0,122,122,3,-2,4,RightHandFirst,1,1.388563,0.046,True,1,False,0.6245117,2
0,123,123,6,-2,4,LeftHandFirst,4,1.444763,0.046,True,1,False,1.049622,2
0,124,124,4,0,4,LeftHandFirst,4,1.0097,0.044,True,1,False,0.8676758,2
0,125,125,6,0,4,LeftHandFirst,6,1.055513,0.046,True,1,False,1.268677,2
0,126,126,6,2,4,LeftHandFirst,8,1.191872,0.046,True,1,False,1.179993,2
0,127,127,6,-2,4,LeftHandFirst,4,1.344014,0.043,True,1,False,0.7502441,2
0,128,128,7,0,4,LeftHandFirst,7,1.274801,0.041,True,1,False,0.9169922,2
0,129,129,4,2,4,LeftHandFirst,6,1.259579,0.045,True,1,False,0.8884888,2
0,130,130,4,-2,4,RightHandFirst,2,1.287959,0.04,True,1,False,0.8584595,2
0,131,131,7,2,4,RightHandFirst,9,1.316339,0.045,True,1,False,1.184814,2
0,132,132,6,2,4,LeftHandFirst,8,1.120062,0.046,True,1,False,0.8074951,2
0,133,133,7,0,4,RightHandFirst,7,1.301675,0.042,True,1,False,0.8880615,2
0,134,134,6,0,4,RightHandFirst,6,1.427648,0.044,True,1,False,1.049133,2
0,135,135,7,0,4,RightHandFirst,7,1.313182,0.041,True,1,False,0.9963989,2
0,136,136,3,-2,4,RightHandFirst,1,1.449541,0.044,True,1,False,0.8793335,2
0,137,137,6,0,4,LeftHandFirst,6,1.406498,0.047,True,1,False,0.9799194,2
0,138,138,4,-2,4,LeftHandFirst,2,1.05864,0.042,True,1,False,1.230774,2
0,139,139,3,-2,4,LeftHandFirst,1,1.418004,0.045,True,1,False,1.082458,2
0,140,140,4,0,4,RightHandFirst,4,1.482941,0.042,True,1,False,0.7338257,2
0,141,141,7,-2,4,LeftHandFirst,5,1.206505,0.044,True,1,False,0.7581177,2
0,142,142,7,-2,4,RightHandFirst,5,1.067521,0.046,True,1,False,0.6802979,2
0,143,143,3,-2,4,LeftHandFirst,1,1.461752,0.043,True,1,False,0.7304688,2
0,144,144,7,-2,4,LeftHandFirst,5,1.267127,0.044,True,1,False,0.6896362,2
0,145,145,7,2,4,LeftHandFirst,9,1.44874,0.045,True,1,False,1.286621,2
0,146,146,6,2,4,LeftHandFirst,8,1.458035,0.045,True,1,False,1.413269,2
0,147,147,7,0,4,RightHandFirst,7,1.298316,0.048,True,1,False,1.101135,2
0,148,148,4,0,4,RightHandFirst,4,1.12986,0.049,True,1,False,1.272888,2
0,149,149,4,2,4,RightHandFirst,6,1.140807,0.04,True,1,False,0.9429932,2
0,150,150,6,-2,4,LeftHandFirst,4,1.212789,0.042,True,1,False,0.7786865,2
0,151,151,3,-2,4,LeftHandFirst,1,1.171397,0.045,True,1,False,0.7224121,2
0,152,152,7,-2,4,LeftHandFirst,5,1.2712,0.09,True,1,False,1.181274,2
0,153,153,4,-2,4,LeftHandFirst,2,1.031321,0.071,True,1,False,0.6052246,2
0,154,154,6,2,4,LeftHandFirst,8,1.104955,0.091,True,1,False,1.05957,2
0,155,155,3,0,4,LeftHandFirst,3,1.464319,0.064,True,1,False,0.8496704,2
0,156,156,7,0,4,RightHandFirst,7,1.252261,0.147,True,1,False,0.8811646,2
0,157,157,6,0,4,RightHandFirst,6,1.155228,0.042,True,1,False,0.678894,2
0,158,158,7,-2,4,RightHandFirst,5,1.424046,0.049,True,1,False,0.6640625,2
0,159,159,4,-2,4,RightHandFirst,2,1.436644,0.048,True,1,False,0.7192383,2
0,160,160,7,2,4,LeftHandFirst,9,1.062616,0.044,True,1,False,0.9923096,2
0,161,161,4,-2,4,RightHandFirst,2,1.037006,0.049,True,1,False,0.711792,2
0,162,162,4,0,4,LeftHandFirst,4,1.19245,0.046,True,1,False,0.8139038,2
0,163,163,6,2,4,RightHandFirst,8,1.24865,0.041,True,1,False,1.211609,2
0,164,164,7,0,4,LeftHandFirst,7,1.275379,0.045,True,1,False,0.8931274,2
0,165,165,6,-2,4,RightHandFirst,4,1.162564,0.043,True,1,False,0.9655151,2
0,166,166,6,0,4,LeftHandFirst,6,1.190944,0.057,True,1,False,0.7214966,2
0,167,167,6,0,4,LeftHandFirst,6,1.013752,0.046,True,1,False,0.6525879,2
0,168,168,7,2,4,RightHandFirst,9,1.212798,0.139,True,1,False,0.9356689,2
0,169,169,6,2,4,RightHandFirst,8,1.39276,0.088,True,1,False,1.521057,2
0,170,170,3,0,4,LeftHandFirst,3,1.25921,0.088,True,1,False,0.8353271,2
0,171,171,4,0,4,LeftHandFirst,4,1.243987,0.087,True,1,False,0.9828491,2
0,172,172,6,0,4,RightHandFirst,6,1.298537,0.077,True,1,False,0.8496094,2
0,173,173,4,-2,4,RightHandFirst,2,1.157901,0.138,True,1,False,0.7926636,2
0,174,174,6,2,4,LeftHandFirst,8,1.491096,0.074,True,1,False,0.8395386,2
0,175,175,4,2,4,LeftHandFirst,6,1.197228,0.081,True,1,False,0.6900024,2
0,176,176,7,-2,4,LeftHandFirst,5,1.074026,0.081,True,1,False,0.6853638,2
0,177,177,4,0,4,LeftHandFirst,4,1.119839,0.087,True,1,False,0.7572632,2
0,178,178,3,2,4,LeftHandFirst,5,1.480854,0.042,True,1,False,0.612793,2
0,179,179,3,-2,4,RightHandFirst,1,1.204419,0.091,True,1,False,0.6613159,2
0,180,180,3,0,4,RightHandFirst,3,1.483624,0.126,True,1,False,0.6654053,2
0,181,181,6,2,4,RightHandFirst,8,1.163586,0.09,True,1,False,2.010071,2
0,182,182,3,0,4,LeftHandFirst,3,1.235608,0.085,True,1,False,0.6487427,2
0,183,183,4,0,4,RightHandFirst,4,1.291808,0.087,True,1,False,0.869812,2
0,184,184,4,-2,4,LeftHandFirst,2,1.374178,0.088,True,1,False,0.6239624,2
0,185,185,7,2,4,LeftHandFirst,9,1.223155,0.137,True,1,False,1.16095,2
0,186,186,3,2,4,RightHandFirst,5,1.206282,0.039,True,1,False,0.8057251,2
0,187,187,7,2,4,RightHandFirst,9,1.234661,0.14,True,1,False,1.072632,2
0,188,188,3,0,4,LeftHandFirst,3,1.343201,0.091,True,1,False,0.748291,2
0,189,189,7,2,4,LeftHandFirst,9,1.327978,0.14,True,1,False,0.8223877,2
0,190,190,4,-2,4,LeftHandFirst,2,1.410347,0.089,True,1,False,0.6786499,2
0,191,191,6,-2,4,RightHandFirst,4,1.313315,0.06,True,1,False,0.8709106,2
0,192,192,4,2,4,RightHandFirst,6,1.172679,0.09,True,1,False,0.84375,2
0,193,193,4,-2,4,LeftHandFirst,2,1.103467,0.042,True,1,False,0.7591553,2
0,194,194,7,-2,4,LeftHandFirst,5,1.14928,0.044,True,1,False,0.6930542,2
0,195,195,4,2,4,RightHandFirst,6,1.179311,0.046,True,1,False,0.7849121,2
0,196,196,3,2,4,RightHandFirst,5,1.458516,0.044,True,1,False,0.8511963,2
0,197,197,7,-2,4,RightHandFirst,5,1.415473,0.046,True,1,False,0.7153931,2
0,198,198,6,0,4,LeftHandFirst,6,1.443853,0.046,True,1,False,0.8851929,2
0,199,199,6,0,4,RightHandFirst,6,1.40081,0.045,True,1,False,0.7423096,2
0,200,200,6,2,4,RightHandFirst,8,1.42919,0.041,True,1,False,0.7747192,2
0,201,201,4,0,4,LeftHandFirst,4,1.413967,0.045,True,1,False,0.7377319,2
0,202,202,6,-2,4,RightHandFirst,4,1.360537,0.044,True,1,False,0.9614258,2
0,203,203,7,-2,4,LeftHandFirst,5,1.496896,0.044,True,1,False,0.6496582,2
0,204,204,6,0,4,LeftHandFirst,6,1.204679,0.045,True,1,False,0.6489868,2
0,205,205,3,2,4,LeftHandFirst,5,1.1529,0.046,True,1,False,0.6622925,2
0,206,206,4,-2,4,RightHandFirst,2,1.18293,0.045,True,1,False,0.7643433,2
0,207,207,7,-2,4,RightHandFirst,5,1.103331,0.045,True,1,False,0.6820068,2
0,208,208,3,2,4,RightHandFirst,5,1.035769,0.045,True,1,False,0.6593628,2
0,209,209,6,-2,4,RightHandFirst,4,1.153005,0.044,True,1,False,0.5801392,2
0,210,210,6,-2,4,LeftHandFirst,4,1.129047,0.044,True,1,False,0.7539673,2
0,211,211,7,2,4,RightHandFirst,9,1.354262,0.045,True,1,False,0.7764893,2
0,212,212,3,0,4,RightHandFirst,3,1.382642,0.043,True,1,False,1.00824,2
0,213,213,4,2,4,LeftHandFirst,6,1.475399,0.041,True,1,False,0.7382202,2
0,214,214,6,0,4,LeftHandFirst,6,1.198964,0.041,True,1,False,0.6166382,2
0,215,215,6,-2,4,RightHandFirst,4,1.049592,0.046,True,1,False,0.8950806,2
0,216,216,3,2,4,LeftHandFirst,5,1.051802,0.044,True,1,False,0.7391968,2
0,217,217,6,-2,4,RightHandFirst,4,1.484241,0.044,True,1,False,0.8894653,2
0,218,218,4,2,4,LeftHandFirst,6,1.136383,0.045,True,1,False,0.7194214,2
0,219,219,6,2,4,LeftHandFirst,8,1.264006,0.045,True,1,False,0.7830811,2
0,220,220,6,0,4,RightHandFirst,6,1.238396,0.045,True,1,False,1.031128,2
0,221,221,4,2,4,LeftHandFirst,6,1.418358,0.045,True,1,False,0.675415,2
0,222,222,6,0,4,RightHandFirst,6,1.430956,0.048,True,1,False,0.755249,2
0,223,223,7,0,4,LeftHandFirst,7,1.15452,0.046,True,1,False,0.6932373,2
0,224,224,7,0,4,LeftHandFirst,7,1.363954,0.045,True,1,False,0.661499,2
0,225,225,6,-2,4,RightHandFirst,4,1.338344,0.046,True,1,False,0.8099365,2
0,226,226,3,0,4,LeftHandFirst,3,1.046126,0.045,True,1,False,0.682373,2
0,227,227,4,0,4,RightHandFirst,4,1.342765,0.04,True,1,False,0.887085,2
0,228,228,3,2,4,LeftHandFirst,5,1.425135,0.041,True,1,False,0.7509766,2
0,229,229,7,-2,4,RightHandFirst,5,1.230509,0.049,True,1,False,0.770874,2
0,230,230,7,-2,4,RightHandFirst,5,1.427905,0.043,True,1,False,0.6866455,2
0,231,231,6,0,4,RightHandFirst,6,1.038095,0.043,True,1,False,0.6933594,2
0,232,232,4,2,4,LeftHandFirst,6,1.014136,0.045,True,1,False,1.054321,2
0,233,233,7,0,4,LeftHandFirst,7,1.086118,0.04,True,1,False,0.7196045,2
0,234,234,4,0,4,LeftHandFirst,4,1.018557,0.044,True,1,False,0.8834229,2
0,235,235,3,0,4,RightHandFirst,3,1.243773,0.044,True,1,False,0.8292236,2
0,236,236,3,-2,4,LeftHandFirst,1,1.315755,0.041,True,1,False,0.6109619,2
0,237,237,7,-2,4,LeftHandFirst,5,1.399776,0.043,True,1,False,0.6213379,2
0,238,238,6,-2,4,LeftHandFirst,4,1.276573,0.045,True,1,False,0.7596436,2
0,239,239,4,-2,4,LeftHandFirst,2,1.250964,0.046,True,1,False,0.661499,2
0,240,240,4,0,4,LeftHandFirst,4,1.155582,0.041,True,1,False,0.708374,2
0,241,241,7,-2,4,RightHandFirst,5,1.283205,0.044,True,1,False,0.6948242,2
0,242,242,4,2,4,LeftHandFirst,6,1.4806,0.046,True,1,False,0.6937256,2
0,243,243,7,2,4,LeftHandFirst,9,1.285975,0.045,True,1,False,0.8737793,2
0,244,244,7,2,4,LeftHandFirst,9,1.493757,0.045,True,1,False,0.8531494,2
0,245,245,4,-2,4,RightHandFirst,2,1.227709,0.048,True,1,False,0.7089844,2
0,246,246,7,2,4,LeftHandFirst,9,1.22992,0.045,True,1,False,0.7557373,2
0,247,247,3,2,4,LeftHandFirst,5,1.009125,0.044,True,1,False,0.6499023,2
0,248,248,4,2,4,LeftHandFirst,6,1.028769,0.041,True,1,False,0.6717529,2
0,249,249,6,0,4,RightHandFirst,6,1.407218,0.045,True,1,False,0.762207,2
0,250,250,7,0,4,RightHandFirst,7,1.03319,0.046,True,1,False,0.8068848,2
0,251,251,3,0,4,RightHandFirst,3,1.063221,0.041,True,1,False,0.8841553,2
0,252,252,7,-2,4,LeftHandFirst,5,1.244834,0.043,True,1,False,0.6600342,2
0,253,253,3,-2,4,RightHandFirst,1,1.388239,0.045,True,1,False,0.5697021,2
0,254,254,3,2,4,LeftHandFirst,5,1.39045,0.041,True,1,False,0.753418,2
0,255,255,3,0,4,LeftHandFirst,3,1.41883,0.045,True,1,False,0.8814697,2
0,256,256,3,2,4,LeftHandFirst,5,1.375787,0.044,True,1,False,0.6604004,2
0,257,257,4,-2,4,RightHandFirst,2,1.11139,0.045,True,1,False,0.6273193,2
0,258,258,4,-2,4,RightHandFirst,2,1.087431,0.045,True,1,False,0.6462402,2
0,259,259,3,0,4,RightHandFirst,3,1.063472,0.04,True,1,False,0.7623291,2
0,260,260,4,0,4,LeftHandFirst,4,1.33229,0.045,True,1,False,0.8892822,2
0,261,261,6,0,4,LeftHandFirst,6,1.41466,0.046,True,1,False,0.7058105,2
0,262,262,4,0,4,LeftHandFirst,4,1.345447,0.048,True,1,False,0.762207,2
0,263,263,7,0,4,RightHandFirst,7,1.194425,0.045,True,1,False,1.066284,2
0,264,264,3,-2,4,RightHandFirst,1,1.135599,0.046,True,1,False,0.5076904,2
0,265,265,6,-2,4,RightHandFirst,4,1.057651,0.045,True,1,False,0.7961426,2
0,266,266,3,-2,4,RightHandFirst,1,1.185274,0.045,True,1,False,0.5476074,2
0,267,267,4,-2,4,RightHandFirst,2,1.079505,0.041,True,1,False,0.6378174,2
0,268,268,6,2,4,LeftHandFirst,8,1.376143,0.044,True,1,False,1.163452,2
0,269,269,4,-2,4,LeftHandFirst,2,1.218075,0.043,True,1,False,0.633667,2
0,270,270,4,2,4,RightHandFirst,6,1.345698,0.044,True,1,False,0.6831055,2
0,271,271,3,2,4,RightHandFirst,5,1.140686,0.045,True,1,False,0.6888428,2
0,272,272,3,0,4,RightHandFirst,3,1.350119,0.043,True,1,False,0.6162109,2
0,273,273,3,-2,4,LeftHandFirst,1,1.449922,0.045,True,1,False,0.5606689,2
0,274,274,3,2,4,RightHandFirst,5,1.147317,0.041,True,1,False,0.6942139,2
0,275,275,3,2,4,LeftHandFirst,5,1.27494,0.044,True,1,False,0.6047363,2
0,276,276,7,-2,4,LeftHandFirst,5,1.000156,0.044,True,1,False,0.5837402,2
0,277,277,3,-2,4,RightHandFirst,1,1.406425,0.045,True,1,False,0.5093994,2
0,278,278,3,0,4,RightHandFirst,3,1.049831,0.045,True,1,False,0.616333,2
0,279,279,3,2,4,RightHandFirst,5,1.151285,0.028,True,1,False,0.6499023,2
0,280,280,7,0,4,LeftHandFirst,7,1.32251,0.046,True,1,False,0.737915,2
0,281,281,4,2,4,LeftHandFirst,6,1.476303,0.042,True,1,False,0.6199951,2
0,282,282,7,2,4,LeftHandFirst,9,1.407091,0.049,True,1,False,0.9238281,2
0,283,283,6,-2,4,RightHandFirst,4,1.04345,0.044,True,1,False,0.7463379,2
0,284,284,3,-2,4,LeftHandFirst,1,1.214676,0.046,True,1,False,0.604248,2
0,285,285,7,2,4,LeftHandFirst,9,1.244707,0.046,True,1,False,0.9812012,2
0,286,286,3,-2,4,LeftHandFirst,1,1.327077,0.048,True,1,False,0.6005859,2
0,287,287,3,2,4,RightHandFirst,5,1.149885,0.047,True,1,False,0.9442139,2
